run_id,source,archive,source_sha256,line_start,line_end,code_revision,machine_label,dataset,seed,prefix,kind,tasks_with_metrics,planned_tasks,status,config_fingerprint,average_accuracy,last_accuracy,old_accuracy,new_accuracy,forgetting,task0_accuracy,total_seconds,selected_config
"f6424ab0d599-R004","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_competition_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_old_competition_5090.log","f6424ab0d599a07a2b0b8787d96e6d8ad46fa2d4f46d00a32cde48610a0d5c0a","2286","3784","78e0bda","5090","ImageNet_R","1993","imgr10_t10_competition_seed1993_5090_20260926_134150_full","T10","10","10","metrics_complete","db4ab4e6d39c0c6e0f3a5d0ce0a08b7fc6d55a7301f60f14f35e0e85c84f95b9","87.037","82.45","81.83","88.26","6.6278","96.81","7429.38","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0.1}"
"4d5873012dab-R001","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_3090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_3090.log","4d5873012dab296c0b63fdd7819baaff1a272d9e3b92a821c7ecca79a27b99ba","20","388","e78251c","3090","ImageNet_R","1993","imgr10_t10_baseline_seed1993_3090_20260926_181342_smoke","smoke","2","2","metrics_complete","5d3d68f24ef00f99fffea39fcec5166a228352776361ec899c8302a525ce7205","89.33000000000001","87.51","87.95","87.03","3.2","91.15","124.38","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0,""old_competition_detach_old"":true}"
"4d5873012dab-R002","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_3090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_3090.log","4d5873012dab296c0b63fdd7819baaff1a272d9e3b92a821c7ecca79a27b99ba","388","773","e78251c","3090","ImageNet_R","1993","imgr10_t10_competition_seed1993_3090_20260926_181342_smoke","smoke","2","2","metrics_complete","7ac44e73ff34206795961e2e9849aa32bd6cdcca6cedfd18ed4d32dca9c96428","89.33000000000001","87.51","87.52","87.5","3.63","91.15","123.79","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0.1,""old_competition_detach_old"":true}"
"4d5873012dab-R003","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_3090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_3090.log","4d5873012dab296c0b63fdd7819baaff1a272d9e3b92a821c7ecca79a27b99ba","773","2272","e78251c","3090","ImageNet_R","1993","imgr10_t10_old_reference_seed1993_3090_20260926_181752_full","T10","10","10","metrics_complete","78aff11e1bedfccb024133ef7ab556bbfe1f29b54cadf63527054286185e9701","86.93900000000001","82.28","81.76","87.22","6.2967","96.37","4827.86","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0.1,""old_competition_detach_old"":true}"
"f34388fe906d-R001","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_5090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_5090.log","f34388fe906dc0a18cd2778c0eadd0917e0ed66a098aedeb41adb791b5a469f1","23","391","e78251c","5090","ImageNet_R","1993","imgr10_t10_baseline_seed1993_5090_20260926_181402_smoke","smoke","2","2","metrics_complete","5d3d68f24ef00f99fffea39fcec5166a228352776361ec899c8302a525ce7205","89.375","87.89","88.53","87.18","2.33","90.86","177.46","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0,""old_competition_detach_old"":true}"
"f34388fe906d-R002","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_5090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_5090.log","f34388fe906dc0a18cd2778c0eadd0917e0ed66a098aedeb41adb791b5a469f1","391","779","e78251c","5090","ImageNet_R","1993","imgr10_t10_competition_seed1993_5090_20260926_181402_smoke","smoke","2","2","metrics_complete","7ac44e73ff34206795961e2e9849aa32bd6cdcca6cedfd18ed4d32dca9c96428","89.41","87.96","88.1","87.82","2.76","90.86","184.96","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0.1,""old_competition_detach_old"":true}"
"f34388fe906d-R003","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_old_reference_5090.log","docs/experiments/raw/experiments/2026.09.26_旧分数停止梯度_DM-B-260926-003/9_26_imgr10_old_reference_5090.log","f34388fe906dc0a18cd2778c0eadd0917e0ed66a098aedeb41adb791b5a469f1","779","2279","e78251c","5090","ImageNet_R","1993","imgr10_t10_old_reference_seed1993_5090_20260926_182011_full","T10","10","10","metrics_complete","78aff11e1bedfccb024133ef7ab556bbfe1f29b54cadf63527054286185e9701","86.97099999999999","82.42","81.9","87.22","6.1822","96.81","8353.33","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false,""old_competition_weight"":0.1,""old_competition_detach_old"":true}"
"66b16147841a-R001","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_3090.log","66b16147841a5ac82e8ebec99e2cfdce3f6c34a85b62af309d9dcb08f5ab0a56","20","402","32443fc","3090","ImageNet_R","1993","imgr10_t10_anchor10_seed1993_3090_20260926_093301_smoke","smoke","2","2","metrics_complete","cac3de144afbe6c9ef500af610a0f85d7335ac0971426f75015fcc8452570855","89.37","87.59","88.1","87.03","3.05","91.15","125.46","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"66b16147841a-R002","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_3090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_3090.log","66b16147841a5ac82e8ebec99e2cfdce3f6c34a85b62af309d9dcb08f5ab0a56","402","1899","32443fc","3090","ImageNet_R","1993","imgr10_t10_anchor10_seed1993_3090_20260926_093508_full","T10","10","10","metrics_complete","2b788f68102b5e10e6887c6ad605ad2b164428d5890a20cc7c1b8440b3276b03","86.99300000000001","82.32","81.98","85.49","5.4733","96.52","4845.08","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"595c5d5936d5-R001","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_5090.log","595c5d5936d596d13b7b7c962522298c4cdf817a505114f0c8a5a7d422df4c05","23","389","32443fc","5090","ImageNet_R","1993","imgr10_t10_anchor10_seed1993_5090_20260926_093306_smoke","smoke","2","2","metrics_complete","cac3de144afbe6c9ef500af610a0f85d7335ac0971426f75015fcc8452570855","89.115","87.66","88.1","87.18","2.47","90.57","129.84","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"595c5d5936d5-R002","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_5090.log","595c5d5936d596d13b7b7c962522298c4cdf817a505114f0c8a5a7d422df4c05","389","774","32443fc","5090","ImageNet_R","1993","imgr10_t10_anchor5_seed1993_5090_20260926_093306_smoke","smoke","2","2","metrics_complete","edf44e761a0bb7191268ceb40ec0007c72dd304914a1689a338281b5a9aaac24","89.375","87.89","88.53","87.18","2.33","90.86","111.47","{""init_epoch"":1,""epochs"":1,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":1,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"595c5d5936d5-R003","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_5090.log","595c5d5936d596d13b7b7c962522298c4cdf817a505114f0c8a5a7d422df4c05","774","2281","32443fc","5090","ImageNet_R","1993","imgr10_t10_anchor10_seed1993_5090_20260926_093711_full","T10","10","10","metrics_complete","2b788f68102b5e10e6887c6ad605ad2b164428d5890a20cc7c1b8440b3276b03","86.989","82.68","82.25","86.7","5.0456","96.37","3504.57","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"595c5d5936d5-R004","/Users/luxiaogen/Desktop/loda_logs/9-26/9_26_imgr10_stage_audit_5090.log","docs/experiments/raw/experiments/2026.09.26_近期实验收敛_DM-B-260926-001/9_26_imgr10_stage_audit_5090.log","595c5d5936d596d13b7b7c962522298c4cdf817a505114f0c8a5a7d422df4c05","2281","3778","32443fc","5090","ImageNet_R","1993","imgr10_t10_anchor5_seed1993_5090_20260926_093711_full","T10","10","10","metrics_complete","ee44622be7d5d8d1a481f6f845566fb9a83ac9f4cf68256b5559939a7d74b919","87.122","82.58","82.25","85.66","5.3422","96.81","5951.53","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":5,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_conflict_budget_multiplier"":1,""dual_mask_conflict_score_mode"":""conflict"",""dual_mask_private_conflict_mode"":""global"",""dual_mask_private_rank"":0,""dual_mask_s_conflict_enabled"":true,""dual_mask_p_conflict_enabled"":true,""dual_mask_s_protect_enabled"":true,""dual_mask_s_reg_enabled"":true,""dual_mask_p_reg_enabled"":true,""plora_lr_multiplier"":1,""p_step_direction"":""off"",""task0_margin"":0.1,""task0_rs_weight"":0,""task0_validation_enabled"":false}"
"b86dfb737590-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_batch_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/b86dfb7375_9_24_imgr10_task0_batch_repro_3090.log","b86dfb737590112ac71b10e9d427b9fb0fb2acbc9b7886acdad43310a0d9bd48","19","313","6c60fe5","3090","ImageNet_R","1993","imgr10_task0_batch_repeat1_seed1993_20260924_151525","Task0_only","1","1","metrics_complete","0164488e02854853668337eabc61600f28055e7d5114ed8ca751d6b3193e5906","91.29","91.29","0","91.29","","91.29","54.25","{""init_epoch"":1,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"b86dfb737590-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_batch_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/b86dfb7375_9_24_imgr10_task0_batch_repro_3090.log","b86dfb737590112ac71b10e9d427b9fb0fb2acbc9b7886acdad43310a0d9bd48","313","596","6c60fe5","3090","ImageNet_R","1993","imgr10_task0_batch_repeat2_seed1993_20260924_151525","Task0_only","1","1","metrics_complete","0164488e02854853668337eabc61600f28055e7d5114ed8ca751d6b3193e5906","91.15","91.15","0","91.15","","91.15","53.73","{""init_epoch"":1,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
"ec654897f162-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_holdout_tuning_3090.log","docs/experiments/raw/experiments/2026.09.24_Task0训练_DM-B-260924-001/9_24_imgr10_task0_holdout_tuning_3090.log","ec654897f1626766e2c424b23ed2abcffcac79b36fc720b4d6f1ea77ac715d5b","16","268","","3090","ImageNet_R","1993","imgr10_task0_base_e20_lr002_seed1993","Task0_only","1","1","metrics_complete","919c43dc6e7c53c44fee03cee24219215ce6e8d903432dd34d180bb3bf22513b","96.52","96.52","0","96.52","","96.52","342.31","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":true}"
"ec654897f162-R002","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_holdout_tuning_3090.log","docs/experiments/raw/experiments/2026.09.24_Task0训练_DM-B-260924-001/9_24_imgr10_task0_holdout_tuning_3090.log","ec654897f1626766e2c424b23ed2abcffcac79b36fc720b4d6f1ea77ac715d5b","268","529","","3090","ImageNet_R","1993","imgr10_task0_e30_lr002_seed1993","Task0_only","1","1","metrics_complete","8a102bee4698f69727829a8e6c05522b9b29887700d378237247beca0682ecb9","96.81","96.81","0","96.81","","96.81","488.06","{""init_epoch"":30,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":true}"
"ec654897f162-R003","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_holdout_tuning_3090.log","docs/experiments/raw/experiments/2026.09.24_Task0训练_DM-B-260924-001/9_24_imgr10_task0_holdout_tuning_3090.log","ec654897f1626766e2c424b23ed2abcffcac79b36fc720b4d6f1ea77ac715d5b","529","770","","3090","ImageNet_R","1993","imgr10_task0_e20_lr001_seed1993","Task0_only","1","1","metrics_complete","9a84936e12a3cde934da8a1c281c729dfab1cb254d95e6c7ae09e082dd83c52a","96.23","96.23","0","96.23","","96.23","336.33","{""init_epoch"":20,""epochs"":20,""init_lr"":0.01,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global"",""task0_validation_enabled"":true}"
"4d89c26ef246-R001","/Users/luxiaogen/Desktop/loda_logs/9-24/task0/9_24_imgr10_task0_math_sdpa_full_repro_3090.log","docs/experiments/raw/experiments/2026.09.26_实验查重_DM-B-260926-006/4d89c26ef2_9_24_imgr10_task0_math_sdpa_full_repro_3090.log","4d89c26ef24696d6f3edb3c9258143f76e7a0622faa723cd35f2ec4da12aab50","19","293","43fd89a","3090","ImageNet_R","1993","imgr10_task0_math_sdpa_full_repeat1_seed1993_20260924_160939","Task0_only","1","1","metrics_complete","81eee6f10c7c7bf818e525f5d8b3c988ec8cda222c120f9492a983d8d4c08679","96.52","96.52","0","96.52","","96.52","371.18","{""init_epoch"":20,""epochs"":20,""init_lr"":0.02,""lrate"":0.02,""ca_epochs"":5,""disable_fused_sdpa"":true,""dual_mask_anchor_reg_weight"":10,""dual_mask_reg_weight"":0.01,""dual_mask_conflict_reg_enabled"":true,""dual_mask_conflict_ratio"":0.1,""dual_mask_conflict_strength"":0.5,""dual_mask_conflict_energy_adaptive"":true,""dual_mask_conflict_old_overlap_adaptive"":true,""dual_mask_conflict_granularity"":""layer"",""dual_mask_private_conflict_mode"":""global""}"
